true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.9225,73.8,High
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.5175,49.162499999999994,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.965,24.125,Low
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.985,24.625,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.96,24.0,Low
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.98,93.1,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9475,47.375,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.6075,33.41250000000001,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.915,22.875,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.905,72.4,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.915,27.450000000000003,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
B,B,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.905,49.775000000000006,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
B,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.515,41.2,Medium
Normal,Normal,0.0,Main Drive Motor Bearing,0.5,1.0,0.0,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.98,53.900000000000006,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9524999999999999,95.24999999999999,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.9,49.50000000000001,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.965,24.125,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.915,73.2,High
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.975,48.75,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.97,92.15,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.68,54.400000000000006,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9375,93.75,Critical
OR,OR,1.0,Separator Bearing,0.3,0.9875,29.625,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.645,51.6,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.985,54.175000000000004,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Separator Bearing,0.3,0.78,23.4,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Mill Shell Liners,0.55,0.905,49.775000000000006,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9450000000000001,94.5,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9924999999999999,79.4,High
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9575,95.75,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7975,75.7625,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.99,29.7,Low
Normal,Normal,0.0,Main Drive Motor Bearing,0.5,1.0,0.0,Low
B,B,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.95,90.25,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.7675000000000001,19.1875,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.7150000000000001,71.50000000000001,High
B,B,1.0,Mill Shell Liners,0.55,0.9125000000000001,50.18750000000001,Medium
B,B,1.0,Separator Bearing,0.3,0.885,26.55,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.5525,30.3875,Medium
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.97,77.60000000000001,High
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.8525,80.9875,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.9225000000000001,50.73750000000001,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.98,93.1,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
Normal,Normal,0.0,Main Drive Motor Bearing,0.5,1.0,0.0,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.96,91.19999999999999,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.8125,81.25,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.915,91.5,Critical
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.89,48.95,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9475,90.01249999999999,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.985,98.5,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.965,24.125,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9299999999999999,88.35,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.975,78.0,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.5675,53.912499999999994,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9775,97.75,Critical
B,B,1.0,Mill Shell Liners,0.55,0.98,53.900000000000006,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9424999999999999,75.4,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.88,83.6,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.97,48.5,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.98,93.1,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8500000000000001,21.250000000000004,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.975,97.5,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.6575,16.4375,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9,45.0,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.97,29.099999999999998,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9624999999999999,96.24999999999999,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.985,49.25,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.8725,69.80000000000001,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.975,29.25,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9875,49.375,Medium
B,B,1.0,Mill Shell Liners,0.55,0.93,51.150000000000006,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
B,B,1.0,Mill Shell Liners,0.55,0.9675,53.212500000000006,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.97,97.0,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.63,50.4,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
B,B,1.0,Mill Shell Liners,0.55,0.8,44.00000000000001,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.98,24.5,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.9125000000000001,45.62500000000001,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.89,22.25,Low
B,B,1.0,Separator Bearing,0.3,0.905,27.150000000000002,Low
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
B,B,0.995,Girth Gear / Pinion / Gearbox,0.95,0.9775,92.39818749999999,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.98,24.5,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.975,53.625,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.77,42.35,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.8225,65.8,High
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.925,23.125,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.97,77.60000000000001,High
OR,OR,1.0,Separator Bearing,0.3,0.9875,29.625,Low
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.91,72.80000000000001,High
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.96,48.0,Medium
IR,IR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.9775,48.875,Medium
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.91,91.0,Critical
B,B,1.0,Separator Bearing,0.3,0.965,28.95,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.835,20.875,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.95,95.0,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.635,31.75,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.99,49.5,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
B,B,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.9524999999999999,76.2,High
OR,OR,1.0,Mill Shell Liners,0.55,0.88,48.400000000000006,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.965,53.075,Medium
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
OR,OR,1.0,Separator Bearing,0.3,0.7,21.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.98,29.4,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9624999999999999,77.0,High
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.89,84.55,Critical
Normal,Normal,0.0,Mill Shell Liners,0.55,1.0,0.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9025000000000001,22.562500000000004,Low
IR,B,1.0,Mill Shell Liners,0.55,0.7975,43.862500000000004,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Mill Shell Liners,0.55,0.85,46.75,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
B,OR,1.0,Main Drive Motor Bearing,0.5,0.95,47.5,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
OR,OR,1.0,Mill Shell Liners,0.55,0.92,50.60000000000001,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9325,74.6,High
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
OR,OR,1.0,Mill Shell Liners,0.55,0.91,50.050000000000004,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9425,94.25,Critical
IR,B,1.0,Grinding Table / Rollers (VRM),0.8,0.525,42.00000000000001,Medium
B,B,0.995,Girth Gear / Pinion / Gearbox,0.95,0.9225000000000001,87.1993125,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Separator Bearing,0.3,0.9724999999999999,29.174999999999997,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.7,17.5,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.885,70.80000000000001,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9724999999999999,24.312499999999996,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
B,B,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
B,B,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Separator Bearing,0.3,0.8625,25.874999999999996,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
B,OR,1.0,Mill Shell Liners,0.55,0.6275,34.5125,Medium
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.98,24.5,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.965,91.675,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.8625,86.25,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9924999999999999,99.25,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9575,47.875,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
OR,OR,1.0,Separator Bearing,0.3,0.9875,29.625,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.95,76.0,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.985,98.5,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
B,B,1.0,Main Drive Motor Bearing,0.5,0.86,43.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.905,22.625,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.925,92.5,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9325,23.3125,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.8574999999999999,47.1625,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
B,B,1.0,Separator Bearing,0.3,0.6275,18.824999999999996,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
B,B,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.9425,51.837500000000006,Medium
Normal,Normal,0.0,Trunnion Bearing (Ball Mill),1.0,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Separator Bearing,0.3,0.735,22.05,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8525,21.3125,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.71,56.8,High
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.9875,29.625,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.68,37.400000000000006,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.935,88.825,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9724999999999999,48.62499999999999,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9724999999999999,92.38749999999999,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.965,53.075,Medium
IR,IR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.8525,80.9875,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.8875,48.8125,Medium
B,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.55,52.25,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
IR,IR,1.0,Separator Bearing,0.3,0.98,29.4,Low
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Separator Bearing,0.3,0.7124999999999999,21.374999999999996,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.965,24.125,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.96,24.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8674999999999999,21.6875,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.955,47.75,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.95,95.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.93,93.0,Critical
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.9824999999999999,29.474999999999994,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.7925,43.5875,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.985,24.625,Low
OR,OR,1.0,Separator Bearing,0.3,0.875,26.25,Low
OR,B,1.0,Main Drive Motor Bearing,0.5,0.64,32.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.725,18.125,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.635,50.8,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.85,68.0,High
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9824999999999999,98.25,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.975,97.5,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9175,22.9375,Low
OR,OR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7475,71.0125,High
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.9524999999999999,47.62499999999999,Medium
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
B,OR,1.0,Separator Bearing,0.3,0.8875,26.625,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9225000000000001,92.25000000000001,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.935,23.375,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Mill Shell Liners,0.55,0.97,53.349999999999994,Medium
B,B,1.0,Mill Shell Liners,0.55,0.9425,51.837500000000006,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.66,33.0,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.6625,62.93749999999999,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,0.995,Main Drive Motor Bearing,0.5,0.945,47.01375,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
