true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
OR,OR,1.0,Drive Motor Bearing,0.65,0.97,63.05,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.98,98.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.8500000000000001,46.75000000000001,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
B,B,1.0,Countershaft Bearing,0.55,0.6575,36.1625,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.9,58.50000000000001,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.98,98.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9624999999999999,96.24999999999999,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8725,69.80000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.93,60.45,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9675,77.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.97,97.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.63,50.4,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8,64.00000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.9125000000000001,59.312500000000014,High
B,B,1.0,Countershaft Bearing,0.55,0.89,48.95,Medium
B,B,1.0,Countershaft Bearing,0.55,0.905,49.775000000000006,Medium
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
B,B,0.995,Eccentric / Main Shaft Bearing,1.0,0.9775,97.26125,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.975,78.0,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.99,64.35,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.77,61.60000000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8225,65.8,High
B,B,1.0,Countershaft Bearing,0.55,0.925,50.875,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.97,77.60000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.91,72.80000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.96,62.4,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.9775,63.5375,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.91,91.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.965,53.075,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.835,45.925,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.95,95.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.635,41.275,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.99,64.35,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
B,B,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9524999999999999,76.2,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.88,70.4,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.965,77.2,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.7,38.5,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.98,63.7,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9624999999999999,77.0,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.89,71.2,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
IR,IR,1.0,Countershaft Bearing,0.55,0.9025000000000001,49.63750000000001,Medium
IR,B,1.0,Drive Motor Bearing,0.65,0.7975,51.837500000000006,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.85,68.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
B,OR,1.0,Drive Motor Bearing,0.65,0.95,61.74999999999999,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.92,59.80000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9325,74.6,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.91,59.150000000000006,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9425,94.25,Critical
IR,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.525,42.00000000000001,Medium
B,B,0.995,Eccentric / Main Shaft Bearing,1.0,0.9225000000000001,91.78875000000001,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.9724999999999999,63.21249999999999,High
OR,OR,1.0,Countershaft Bearing,0.55,0.7,38.5,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.885,70.80000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9724999999999999,53.4875,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
B,B,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.8625,47.43750000000001,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
B,OR,1.0,Drive Motor Bearing,0.65,0.6275,40.7875,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.965,96.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8625,86.25,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9924999999999999,99.25,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.9575,62.237500000000004,High
OR,OR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.95,76.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.86,55.900000000000006,High
OR,OR,1.0,Countershaft Bearing,0.55,0.905,49.775000000000006,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.925,92.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9325,51.28750000000001,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.8574999999999999,55.7375,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.6275,40.7875,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,B,1.0,Countershaft Bearing,0.55,0.96,52.800000000000004,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9425,75.4,High
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.735,40.425,Medium
B,B,1.0,Countershaft Bearing,0.55,0.8525,46.8875,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.71,56.8,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.68,44.2,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.935,74.80000000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.9724999999999999,63.21249999999999,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9724999999999999,97.24999999999999,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.965,77.2,High
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.8525,85.25,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8875,71.0,High
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.55,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
B,B,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.98,53.900000000000006,Medium
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.7124999999999999,39.1875,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.965,53.075,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.96,52.800000000000004,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.8674999999999999,47.712500000000006,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.955,62.075,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.95,95.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.93,93.0,Critical
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.9824999999999999,54.03750000000001,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.7925,63.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Countershaft Bearing,0.55,0.985,54.175000000000004,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.875,56.875,High
OR,B,1.0,Drive Motor Bearing,0.65,0.64,41.6,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.725,39.875,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.635,50.8,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.85,68.0,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9824999999999999,98.25,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9175,50.4625,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.7475,74.75,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.9524999999999999,61.912499999999994,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
B,OR,1.0,Drive Motor Bearing,0.65,0.8875,57.6875,High
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9225000000000001,92.25000000000001,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.935,51.42500000000001,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Drive Motor Bearing,0.65,0.97,63.05,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9425,75.4,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.66,42.900000000000006,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.6625,66.25,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,0.995,Drive Motor Bearing,0.65,0.945,61.117875,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.89,48.95,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.76,49.400000000000006,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6,48.0,Medium
B,B,1.0,Countershaft Bearing,0.55,0.9450000000000001,51.975,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.9675,62.88750000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.965,96.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9175,73.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.6525000000000001,65.25000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Countershaft Bearing,0.55,0.985,54.175000000000004,Medium
B,B,0.98,Eccentric / Main Shaft Bearing,1.0,0.5,49.0,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9225000000000001,73.80000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.85,46.75,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.935,74.80000000000001,High
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.955,95.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.895,49.22500000000001,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.98,63.7,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.965,77.2,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9675,77.4,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.965,96.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.935,93.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.905,90.5,Critical
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.715,71.5,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.9575,62.237500000000004,High
B,B,1.0,Drive Motor Bearing,0.65,0.8775,57.037499999999994,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,OR,1.0,Countershaft Bearing,0.55,0.8,44.00000000000001,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.55,55.00000000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.7525,60.199999999999996,High
IR,IR,1.0,Countershaft Bearing,0.55,0.8425,46.337500000000006,Medium
B,B,1.0,Countershaft Bearing,0.55,0.545,29.97500000000001,Low
B,B,1.0,Countershaft Bearing,0.55,0.825,45.375,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8,80.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9475,75.8,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.7175,71.75,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.8525,46.8875,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.975,63.375,High
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9624999999999999,52.93750000000001,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.755,49.075,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9275,74.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.865,47.575,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9875,79.0,High
OR,OR,1.0,Countershaft Bearing,0.55,0.875,48.12500000000001,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.525,52.5,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9575,52.6625,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.89,71.2,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9575,76.6,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9524999999999999,95.24999999999999,Critical
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.91,59.150000000000006,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
B,B,1.0,Countershaft Bearing,0.55,0.865,47.575,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.805,44.275000000000006,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.9375,60.9375,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9524999999999999,52.387499999999996,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
